"AD_PERFORMANCE_REPORT (Apr 1, 2022-Apr 30, 2022)"
, --, --, --,, --,,,Responsive search ad,594010352862,17,2,1190000,0.00,"[{""assetText"":""Kralsu Faucet"",""assetId"":37726868656,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wholesale Kitchen Faucets"",""assetId"":37726868626,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best ADA Kitchen Sinks"",""assetId"":37726868641,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Kitchen & Bath ADA sinks"",""assetId"":37726868644,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen Sinks Available"",""assetId"":17985336869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADD stainless steel sink"",""assetId"":37726868647,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Double Bowl Kitchen Sink"",""assetId"":37726868635,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Single Bowl Kitchen Sink"",""assetId"":37726868629,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wheelchair Accessible Sinks"",""assetId"":37726868650,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen & Bath Products"",""assetId"":37726868653,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best in Kitchen & Bath Sinks"",""assetId"":37726868638,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-Quality Plumbing Products"",""assetId"":37726868632,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADA Compliant Kitchen Sink"",""assetId"":12442161306,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Kralsu.com Wholesale Kitchen and Bathroom Faucets, Sinks and Accessories"",""assetId"":17985336866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Sinks and Accessories– KralSu Sink and Faucet Supplies"",""assetId"":35694740487,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Ways To Choose The Best Working Kitchen Designs"",""assetId"":35694740484,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kral Su Is One Of The Internet's Best Source For Plumbing Products."",""assetId"":37726868623,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]", --, --, --, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_depth=Depth%3A%20ADA%20compatible""]", --, --, --, --, --, --,11.76%,2022-04-21
, --, --, --,, --,,,Responsive search ad,594010352862,86,6,29380000,0.00,"[{""assetText"":""Kralsu Faucet"",""assetId"":37726868656,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wholesale Kitchen Faucets"",""assetId"":37726868626,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best ADA Kitchen Sinks"",""assetId"":37726868641,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Kitchen & Bath ADA sinks"",""assetId"":37726868644,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen Sinks Available"",""assetId"":17985336869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADD stainless steel sink"",""assetId"":37726868647,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Double Bowl Kitchen Sink"",""assetId"":37726868635,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Single Bowl Kitchen Sink"",""assetId"":37726868629,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wheelchair Accessible Sinks"",""assetId"":37726868650,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen & Bath Products"",""assetId"":37726868653,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best in Kitchen & Bath Sinks"",""assetId"":37726868638,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-Quality Plumbing Products"",""assetId"":37726868632,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADA Compliant Kitchen Sink"",""assetId"":12442161306,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Kralsu.com Wholesale Kitchen and Bathroom Faucets, Sinks and Accessories"",""assetId"":17985336866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Sinks and Accessories– KralSu Sink and Faucet Supplies"",""assetId"":35694740487,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Ways To Choose The Best Working Kitchen Designs"",""assetId"":35694740484,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kral Su Is One Of The Internet's Best Source For Plumbing Products."",""assetId"":37726868623,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]", --, --, --, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_depth=Depth%3A%20ADA%20compatible""]", --, --, --, --, --, --,6.98%,2022-04-23
, --, --, --,, --,,,Responsive search ad,594010352862,42,6,36030000,0.00,"[{""assetText"":""Kralsu Faucet"",""assetId"":37726868656,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wholesale Kitchen Faucets"",""assetId"":37726868626,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best ADA Kitchen Sinks"",""assetId"":37726868641,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Kitchen & Bath ADA sinks"",""assetId"":37726868644,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen Sinks Available"",""assetId"":17985336869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADD stainless steel sink"",""assetId"":37726868647,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Double Bowl Kitchen Sink"",""assetId"":37726868635,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Single Bowl Kitchen Sink"",""assetId"":37726868629,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wheelchair Accessible Sinks"",""assetId"":37726868650,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen & Bath Products"",""assetId"":37726868653,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best in Kitchen & Bath Sinks"",""assetId"":37726868638,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-Quality Plumbing Products"",""assetId"":37726868632,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADA Compliant Kitchen Sink"",""assetId"":12442161306,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Kralsu.com Wholesale Kitchen and Bathroom Faucets, Sinks and Accessories"",""assetId"":17985336866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Sinks and Accessories– KralSu Sink and Faucet Supplies"",""assetId"":35694740487,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Ways To Choose The Best Working Kitchen Designs"",""assetId"":35694740484,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kral Su Is One Of The Internet's Best Source For Plumbing Products."",""assetId"":37726868623,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]", --, --, --, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_depth=Depth%3A%20ADA%20compatible""]", --, --, --, --, --, --,14.29%,2022-04-25
, --, --, --,, --,,,Responsive search ad,594010352862,37,8,29000000,0.00,"[{""assetText"":""Kralsu Faucet"",""assetId"":37726868656,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wholesale Kitchen Faucets"",""assetId"":37726868626,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best ADA Kitchen Sinks"",""assetId"":37726868641,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Kitchen & Bath ADA sinks"",""assetId"":37726868644,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen Sinks Available"",""assetId"":17985336869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADD stainless steel sink"",""assetId"":37726868647,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Double Bowl Kitchen Sink"",""assetId"":37726868635,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Single Bowl Kitchen Sink"",""assetId"":37726868629,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wheelchair Accessible Sinks"",""assetId"":37726868650,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen & Bath Products"",""assetId"":37726868653,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best in Kitchen & Bath Sinks"",""assetId"":37726868638,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-Quality Plumbing Products"",""assetId"":37726868632,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADA Compliant Kitchen Sink"",""assetId"":12442161306,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Kralsu.com Wholesale Kitchen and Bathroom Faucets, Sinks and Accessories"",""assetId"":17985336866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Sinks and Accessories– KralSu Sink and Faucet Supplies"",""assetId"":35694740487,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Ways To Choose The Best Working Kitchen Designs"",""assetId"":35694740484,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kral Su Is One Of The Internet's Best Source For Plumbing Products."",""assetId"":37726868623,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]", --, --, --, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_depth=Depth%3A%20ADA%20compatible""]", --, --, --, --, --, --,21.62%,2022-04-22
, --, --, --,, --,,,Responsive search ad,594010352862,15,2,2480000,0.00,"[{""assetText"":""Kralsu Faucet"",""assetId"":37726868656,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wholesale Kitchen Faucets"",""assetId"":37726868626,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best ADA Kitchen Sinks"",""assetId"":37726868641,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Kitchen & Bath ADA sinks"",""assetId"":37726868644,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen Sinks Available"",""assetId"":17985336869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADD stainless steel sink"",""assetId"":37726868647,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Double Bowl Kitchen Sink"",""assetId"":37726868635,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Single Bowl Kitchen Sink"",""assetId"":37726868629,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Wheelchair Accessible Sinks"",""assetId"":37726868650,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kitchen & Bath Products"",""assetId"":37726868653,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Best in Kitchen & Bath Sinks"",""assetId"":37726868638,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-Quality Plumbing Products"",""assetId"":37726868632,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADA Compliant Kitchen Sink"",""assetId"":12442161306,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Kralsu.com Wholesale Kitchen and Bathroom Faucets, Sinks and Accessories"",""assetId"":17985336866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Sinks and Accessories– KralSu Sink and Faucet Supplies"",""assetId"":35694740487,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Ways To Choose The Best Working Kitchen Designs"",""assetId"":35694740484,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Kral Su Is One Of The Internet's Best Source For Plumbing Products."",""assetId"":37726868623,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]", --, --, --, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_depth=Depth%3A%20ADA%20compatible""]", --, --, --, --, --, --,13.33%,2022-04-26
, --, --, --,, --,,,Responsive search ad,590097485687,71,5,19770000,0.00,"[{""assetText"":""{KeyWord:undermount kitchen sink}"",""assetId"":36092219094,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Fast Shipping | Secure Payment"",""assetId"":36092219085,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Undermount Kitchen Sinks"",""assetId"":36092219088,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""With Lifetime Warranty"",""assetId"":17913150578,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Buy Kitchen Sinks"",""assetId"":36092219100,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADA Compliant Sinks"",""assetId"":36090546369,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Starts @ $96 Only"",""assetId"":36092219097,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% American Company"",""assetId"":36092219091,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Reliable Top Quality Product"",""assetId"":36092219103,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Kralsu.com Wholesale Kitchen and Bathroom Faucets, Sinks and Accessories"",""assetId"":17985336866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Sinks and Accessories– KralSu Sink and Faucet Supplies"",""assetId"":35694740487,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Ways To Choose The Best Working Kitchen Designs"",""assetId"":35694740484,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Money Back Guarantee"",""assetId"":17985336854,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",undermount sink, --, --, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]", --, --, --, --, --, --,7.04%,2022-04-08
, --, --, --,, --,,,Responsive search ad,590097485687,1830,15,9623157,0.00,"[{""assetText"":""{KeyWord:undermount kitchen sink}"",""assetId"":36092219094,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Fast Shipping | Secure Payment"",""assetId"":36092219085,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Undermount Kitchen Sinks"",""assetId"":36092219088,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""With Lifetime Warranty"",""assetId"":17913150578,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Buy Kitchen Sinks"",""assetId"":36092219100,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADA Compliant Sinks"",""assetId"":36090546369,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Starts @ $96 Only"",""assetId"":36092219097,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% American Company"",""assetId"":36092219091,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Reliable Top Quality Product"",""assetId"":36092219103,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Kralsu.com Wholesale Kitchen and Bathroom Faucets, Sinks and Accessories"",""assetId"":17985336866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Sinks and Accessories– KralSu Sink and Faucet Supplies"",""assetId"":35694740487,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Ways To Choose The Best Working Kitchen Designs"",""assetId"":35694740484,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Money Back Guarantee"",""assetId"":17985336854,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",undermount sink, --, --, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]", --, --, --, --, --, --,0.82%,2022-04-10
, --, --, --,, --,,,Responsive search ad,590097485687,385,5,13810000,0.00,"[{""assetText"":""{KeyWord:undermount kitchen sink}"",""assetId"":36092219094,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Fast Shipping | Secure Payment"",""assetId"":36092219085,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Undermount Kitchen Sinks"",""assetId"":36092219088,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""With Lifetime Warranty"",""assetId"":17913150578,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Buy Kitchen Sinks"",""assetId"":36092219100,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""ADA Compliant Sinks"",""assetId"":36090546369,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Starts @ $96 Only"",""assetId"":36092219097,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% American Company"",""assetId"":36092219091,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Reliable Top Quality Product"",""assetId"":36092219103,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Kralsu.com Wholesale Kitchen and Bathroom Faucets, Sinks and Accessories"",""assetId"":17985336866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Sinks and Accessories– KralSu Sink and Faucet Supplies"",""assetId"":35694740487,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top Ways To Choose The Best Working Kitchen Designs"",""assetId"":35694740484,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Money Back Guarantee"",""assetId"":17985336854,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",undermount sink, --, --, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]", --, --, --, --, --, --,1.30%,2022-04-14
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,1,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-09
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,13,2,1655965,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,15.38%,2022-04-08
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,50,1,471046,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,2.00%,2022-04-14
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,53,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-16
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,70,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-12
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,67,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-15
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,37,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-13
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,214,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-11
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,466,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-17
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,1465,2,790450,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.14%,2022-04-06
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,258,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-07
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,294,1,357419,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.34%,2022-04-10
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,55,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-19
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,26,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-20
,Buy Allora Undermount Sinks,30 Day Money Back Guarantee,100% American Order Now,,Kralsu offers you the best collection of undermount kitchen sinks for all you needs.,,,Expanded text ad,591476151754,63,0,0,0.00, --, --, --, --,Order now as our products come with lifetime warranty and 30 day money back guarantee, --,"[""https://www.kralsu.com/collections/kitchen-sinks?_=pf&pf_t_installation=Installation%3A%20Undermount""]",undermount sink, --, --, --, --, --,0.00%,2022-04-18
Total, --, --, --, --, --, --, --, --, --,379063,4459,3636863912,20.00, --, --, --, --, --, --, --, --, --, --, --, --, --,1.18%, --
